,x,y,Labels,Energy,Magnetization,Temp
1219,-4.928934787163888,-13.064725626947226,1,326.0,0.24,1.6520000000000001
1220,-19.608237922789,3.030835013901443,2,388.0,0.985,1.665
1221,19.901817731631777,2.2690573136597267,0,382.0,0.975,1.665
1222,3.903657531392474,-3.1422417866210974,1,274.0,0.185,1.665
1223,-2.4242668348435448,-13.160787080175071,1,324.0,0.115,1.665
1224,-18.417604562817235,2.4743574998998454,2,362.0,0.925,1.6780000000000002
1225,19.69922083185568,2.452813569021329,0,374.0,0.965,1.6780000000000002
1226,-4.864106895375241,-7.222708714563588,1,272.0,0.24,1.6780000000000002
1227,-4.269338406456657,-10.18819647621847,1,314.0,0.21,1.6780000000000002
1228,-19.016722629452108,2.369215764539259,2,370.0,0.955,1.691
1229,20.004205227004594,2.2940163115087837,0,386.0,0.98,1.691
1230,5.1251028549361894,-2.71437085239207,1,294.0,0.245,1.691
1231,0.892844178898275,-12.339094565854897,1,318.0,0.05,1.691
1232,-19.406460661079777,2.968302756855358,2,380.0,0.975,1.7040000000000002
1233,19.47676983678882,1.3594979219909142,0,382.0,0.955,1.7040000000000002
1234,-1.4190166798745103,4.064408136644977,1,270.0,0.085,1.7040000000000002
1235,0.13914105324289383,-11.999317059836017,1,288.0,0.01,1.7040000000000002
1236,-19.811447650880936,3.1331142297581556,2,396.0,0.995,1.717
1237,19.48762802613348,1.795830016501877,0,372.0,0.955,1.717
1238,-2.714395772563334,1.843992366508696,1,256.0,0.145,1.717
1239,-3.0997247387374673,-12.26609458603686,1,296.0,0.15,1.717
1240,-18.908223887702146,3.2131612406378025,2,368.0,0.95,1.73
1241,20.299721095689687,2.0409588385019104,0,396.0,0.995,1.73
1242,2.332221916309176,2.898645269826293,1,250.0,0.1,1.73
1243,-1.1731095849537254,-11.991359539174775,1,280.0,0.055,1.73
1244,-19.092766543822606,3.7940784063388007,2,378.0,0.96,1.743
1245,19.910358726017996,2.326009881411662,0,380.0,0.975,1.743
1246,3.4060697063425573,8.168377254877406,1,252.0,0.15,1.743
1247,0.3933489926726048,-10.42256129622345,1,290.0,0.02,1.743
1248,-19.310469732722066,2.935912388326794,2,380.0,0.97,1.756
1249,19.598258129586366,1.8694529357787293,0,374.0,0.96,1.756
1250,3.8919213949350486,6.975137463752343,1,228.0,0.175,1.756
1251,-6.603096060905308,-10.723805856386877,1,310.0,0.325,1.756
1252,-19.705724321395515,3.1704412824628987,2,394.0,0.99,1.7690000000000001
1253,19.89290664778082,2.146092767581091,0,382.0,0.975,1.7690000000000001
1254,-3.010445137581907,-0.3864630547937396,1,248.0,0.16,1.7690000000000001
1255,-0.9251874219694035,-12.121983205464318,1,292.0,0.045,1.7690000000000001
1256,-18.61765702492417,2.638570788424618,2,368.0,0.935,1.782
1257,19.301733469195938,1.9731071986858,0,360.0,0.945,1.782
1258,9.516255894571561,6.0255912768356055,0,280.0,0.455,1.782
1259,1.0721349898966561,-13.54919739219082,1,300.0,0.06,1.782
1260,-19.303781966643257,3.2409262570414,2,378.0,0.97,1.795
1261,19.698210102493917,2.156973855984408,0,374.0,0.965,1.795
1262,-0.5089286785952967,1.082218198824917,1,270.0,0.035,1.795
1263,0.8398630291447652,-12.479737482029941,1,306.0,0.045,1.795
1264,-18.915028423189113,2.7706045206631797,2,368.0,0.95,1.808
1265,19.190662620672352,1.6851944830171708,0,364.0,0.94,1.808
1266,-2.0945792283445166,4.276787466596761,1,248.0,0.12,1.808
1267,3.9636477815638176,-9.925701237991564,1,294.0,0.2,1.808
1268,-18.02151955174588,2.383832559468725,2,350.0,0.905,1.8210000000000002
1269,19.903231071189442,2.4055301760386127,0,382.0,0.975,1.8210000000000002
1270,3.767903991216831,-6.750042934333129,1,256.0,0.185,1.8210000000000002
