"","X","x","y","Labels","Energy","Magnetization","Temp"
"1197844",1197843,-37.226708222437,-0.206486313802021,2,1444,0.94,1.9
"1197845",1197844,-37.6263916153882,-0.789205851594482,2,1478,0.95,1.91166666666667
"1197846",1197845,37.6771314699382,0.235263522051477,1,1456,0.9325,1.91166666666667
"1197847",1197846,37.6778567270899,-0.962209942680575,1,1430,0.9325,1.91166666666667
"1197848",1197847,38.176430371439,0.536340336803401,1,1460,0.945,1.91166666666667
"1197849",1197848,-37.0760625897565,-0.593637267745975,2,1454,0.93625,1.92333333333333
"1197850",1197849,38.1271986730567,-0.129029025270271,1,1446,0.94375,1.92333333333333
"1197851",1197850,-36.3760167344504,-1.90121971635563,2,1422,0.91875,1.92333333333333
"1197852",1197851,37.8764406691126,0.674644662376295,1,1440,0.9375,1.92333333333333
"1197853",1197852,-36.6271906933694,1.08093165147589,2,1410,0.925,1.935
"1197854",1197853,37.6761397976499,0.865420994388672,1,1414,0.9325,1.935
"1197855",1197854,-37.1771647218901,-0.191512531727578,2,1422,0.93875,1.935
"1197856",1197855,-37.3762663373192,-0.108319259632837,2,1442,0.94375,1.935
"1197857",1197856,-36.2766229027,-0.371275134115537,2,1398,0.91625,1.94666666666667
"1197858",1197857,37.1764627888569,0.667624197508681,1,1396,0.92,1.94666666666667
"1197859",1197858,38.3276635546064,-0.524706380401862,1,1482,0.94875,1.94666666666667
"1197860",1197859,-36.0259924132847,0.0288673692184395,2,1394,0.91,1.94666666666667
"1197861",1197860,-37.5264694150803,0.445425372714134,2,1466,0.9475,1.95833333333333
"1197862",1197861,37.7785667538184,-0.333015374589407,1,1444,0.935,1.95833333333333
"1197863",1197862,-36.6756673717334,-0.85993886037155,2,1420,0.92625,1.95833333333333
"1197864",1197863,-37.6263058980708,0.211937122890038,2,1456,0.95,1.95833333333333
"1197865",1197864,-37.2758597951209,-0.606018057849013,2,1436,0.94125,1.97
"1197866",1197865,37.5277213879536,0.52113656049479,1,1428,0.92875,1.97
"1197867",1197866,-34.9275499189163,-0.757447667797524,2,1390,0.8825,1.97
"1197868",1197867,37.4275948201113,0.0455698939225503,1,1416,0.92625,1.97
"1197869",1197868,-35.626859551291,-0.481605329471714,2,1396,0.9,1.98166666666667
"1197870",1197869,38.1283228516785,-0.551867747581926,1,1456,0.94375,1.98166666666667
"1197871",1197870,-36.0259656276708,-0.411890945420972,2,1392,0.91,1.98166666666667
"1197872",1197871,-37.2261776785357,0.829981376549409,2,1454,0.94,1.98166666666667
"1197873",1197872,-37.4765968771663,-0.993504373069629,2,1450,0.94625,1.99333333333333
"1197874",1197873,37.8780140702171,0.329289593611638,1,1446,0.9375,1.99333333333333
"1197875",1197874,36.9748442307762,0.429656618996867,1,1404,0.915,1.99333333333333
"1197876",1197875,-36.8750289800945,-1.22778434805569,2,1418,0.93125,1.99333333333333
"1197877",1197876,-36.3272565973291,0.361351092568949,2,1390,0.9175,2.005
"1197878",1197877,35.5760731192286,0.47718406887416,1,1370,0.88,2.005
"1197879",1197878,-36.2772407111243,1.4884554961977,2,1418,0.91625,2.005
"1197880",1197879,36.2265320862,-0.423933303075149,1,1380,0.89625,2.005
"1197881",1197880,-36.3756797286329,-0.0178225422778592,2,1392,0.91875,2.01666666666667
"1197882",1197881,37.0776043476502,-1.39000181537,1,1392,0.9175,2.01666666666667
"1197883",1197882,-35.5288812606626,0.646451596957441,2,1342,0.8975,2.01666666666667
"1197884",1197883,-36.6751755992165,0.393420637935848,2,1416,0.92625,2.01666666666667
"1197885",1197884,-37.327622323369,-0.166346189333115,2,1458,0.9425,2.02833333333333
"1197886",1197885,37.2770974268735,-0.406894424640356,1,1400,0.9225,2.02833333333333
"1197887",1197886,-36.17637013276,0.0500151469758882,2,1400,0.91375,2.02833333333333
"1197888",1197887,-36.4259953384024,-0.620490127544884,2,1392,0.92,2.02833333333333
"1197889",1197888,-33.1748720960792,-0.22954622532073,2,1330,0.83875,2.04
"1197890",1197889,37.6274912422263,-0.551494431330663,1,1414,0.93125,2.04
"1197891",1197890,35.4785020956964,-0.0617063623823562,1,1340,0.8775,2.04
"1197892",1197891,-35.6792520448425,0.199320260746257,2,1372,0.90125,2.04
"1197893",1197892,-36.3775962649794,-0.0416135023305461,2,1386,0.91875,2.05166666666667
"1197894",1197893,37.1771733092417,-0.305389192646522,1,1404,0.92,2.05166666666667
"1197895",1197894,-35.7752901222973,-1.22239896009939,2,1382,0.90375,2.05166666666667
"1197896",1197895,-35.5752066522772,-0.321522635926767,2,1338,0.89875,2.05166666666667
"1197897",1197896,-35.2283787339854,-0.401384021721949,2,1362,0.89,2.06333333333333
"1197898",1197897,36.0788621053393,-1.82529144444298,1,1376,0.8925,2.06333333333333
"1197899",1197898,-35.0233711104434,-0.393866487719339,2,1340,0.885,2.06333333333333
"1197900",1197899,-36.8279681256544,0.386194012694188,2,1406,0.93,2.06333333333333
"1197901",1197900,-34.7289388824094,1.70856666038856,2,1368,0.8775,2.075
"1197902",1197901,36.0250745228871,-0.522845646256509,1,1348,0.89125,2.075
"1197903",1197902,-36.3280742678465,0.820796964041896,2,1406,0.9175,2.075
"1197904",1197903,36.4785691933686,-1.34838079383857,1,1400,0.9025,2.075
"1197905",1197904,-35.1775333192981,-0.586252574819142,2,1328,0.88875,2.08666666666667
"1197906",1197905,35.978274766811,-0.553714885712937,1,1340,0.89,2.08666666666667
