"","X","x","y","Energy","Magnetization","Temp","Labels"
"858173",858172,23.8271079068092,1.5630558813842,1026,0.515,2.40166666666667,1
"859614",859613,26.9405072574967,-0.181162391504984,978,0.5925,2.40166666666667,1
"861055",861054,25.9309917352607,4.54451373256188,990,0.5675,2.40166666666667,1
"862496",862495,-2.66189580073892,-10.3573300788655,932,0.145,2.40166666666667,2
"864173",864172,25.4799405890254,-0.310472967943203,972,0.55625,2.40166666666667,1
"865614",865613,25.4312788994641,-8.47277567346072,1066,0.555,2.40166666666667,1
"867055",867054,31.157250147671,-1.37935709105428,1062,0.6975,2.40166666666667,1
"868496",868495,-1.4551408705466,-8.10525237964917,974,0.115,2.40166666666667,2
"870173",870172,24.2257086415752,-3.84779878021782,980,0.525,2.40166666666667,1
"871614",871613,17.9045292496496,-4.7682223561453,934,0.3675,2.40166666666667,2
"873055",873054,18.3062799171166,3.26113598201217,972,0.3775,2.40166666666667,2
"874496",874495,-2.75568219396716,-1.73619135759264,932,0.1475,2.40166666666667,2
"876173",876172,19.0080005146598,-3.40928313398559,982,0.395,2.40166666666667,2
"877614",877613,16.9981145987932,9.05654292147243,1042,0.345,2.40166666666667,2
"879055",879054,8.47741224279681,2.44718307212101,834,0.1325,2.40166666666667,2
"880496",880495,1.40005515386035,13.289456570203,978,0.04375,2.40166666666667,2
"882173",882172,18.566281045633,2.25769674409425,1004,0.38375,2.40166666666667,2
"883614",883613,11.5709801704309,6.17747232964273,940,0.21,2.40166666666667,2
"885055",885054,-2.0084924217245,0.507201689863648,820,0.12875,2.40166666666667,2
"886496",886495,11.6914286029031,12.9792145800329,942,0.2125,2.40166666666667,2
"888173",888172,16.7210211727756,6.74932889734807,976,0.3375,2.40166666666667,2
"889614",889613,7.16381967423886,1.90377047024818,948,0.1,2.40166666666667,2
"891055",891054,6.61144399923439,8.49855115717747,982,0.08625,2.40166666666667,2
"892496",892495,0.409623830614005,9.88068367025751,878,0.06875,2.40166666666667,2
"894173",894172,19.3732844151866,0.764596651150425,1016,0.40375,2.40166666666667,2
"895614",895613,-4.5311959048036,7.40882378837344,946,0.19125,2.40166666666667,2
"897055",897054,4.86753503859601,1.93675939469184,916,0.0425,2.40166666666667,2
"898496",898495,-0.450374013282111,9.44848959579711,918,0.09,2.40166666666667,2
"900173",900172,23.5803491933752,3.01956343094626,972,0.50875,2.40166666666667,1
"901614",901613,-3.96503612816397,6.9549941276298,938,0.1775,2.40166666666667,2
"903055",903054,10.8927622553914,-13.0620738387546,1058,0.1925,2.40166666666667,2
"904496",904495,-4.25978050336481,2.99287666783618,898,0.185,2.40166666666667,2
"906173",906172,29.7510886912441,0.31867160238542,1010,0.6625,2.40166666666667,1
"907614",907613,-6.81910898472523,9.8621026200828,942,0.24875,2.40166666666667,2
"909055",909054,6.65162004142946,-2.87613857341745,998,0.0875,2.40166666666667,2
"910496",910495,-3.45838740363307,0.803868130080244,962,0.165,2.40166666666667,2
"912173",912172,28.0899241475638,1.22452069506325,1086,0.62125,2.40166666666667,1
"913614",913613,-0.14220767648398,7.51005541566499,990,0.0825,2.40166666666667,2
"915055",915054,1.89437747191951,-7.92126558841605,906,0.03125,2.40166666666667,2
"916496",916495,6.8538070006411,-3.53032567617338,982,0.0925,2.40166666666667,2
"918173",918172,14.800762475189,5.6598028505718,998,0.29,2.40166666666667,2
"919614",919613,-4.60749781305775,-0.279612299785909,908,0.19375,2.40166666666667,2
"921055",921054,-5.63565814956398,-0.151452622671528,980,0.21875,2.40166666666667,2
"922496",922495,22.8689463605009,-0.11077538840091,1014,0.49125,2.40166666666667,1
"924173",924172,18.6603112117782,8.52343958130354,964,0.38625,2.40166666666667,2
"925614",925613,0.459300943590086,5.32858855555692,966,0.0675,2.40166666666667,2
"927055",927054,-8.27321645316412,3.27740328652564,912,0.285,2.40166666666667,2
"928496",928495,15.1040103147506,4.32729729607792,976,0.2975,2.40166666666667,2
"930173",930172,4.82688530135606,9.88250901346517,1030,0.04125,2.40166666666667,2
"931614",931613,-9.47852517494703,3.09712389993626,960,0.315,2.40166666666667,2
"933055",933054,-5.22326145282373,-1.86471868111899,928,0.20875,2.40166666666667,2
"934496",934495,16.7532956889569,-0.770672150684985,960,0.33875,2.40166666666667,2
"936173",936172,9.94636704002906,10.0226227810843,988,0.16875,2.40166666666667,2
"937614",937613,-11.4854430677086,-4.11395778840081,1046,0.365,2.40166666666667,2
"939055",939054,-4.26153827547832,0.450631738589791,1024,0.185,2.40166666666667,2
"940496",940495,17.1292862094747,-1.44524231184315,976,0.3475,2.40166666666667,2
"942173",942172,8.48105455935988,5.81195460128236,894,0.1325,2.40166666666667,2
"943614",943613,-18.442712457523,5.94647152878412,974,0.53875,2.40166666666667,0
"945055",945054,-4.05588805032567,-1.12877155659326,938,0.18,2.40166666666667,2
"946496",946495,13.9162673865885,-8.28633376207323,998,0.2675,2.40166666666667,2
"948173",948172,5.62334942650679,1.49631757718162,928,0.06125,2.40166666666667,2
"949614",949613,-12.8827623636764,1.57960426664981,996,0.4,2.40166666666667,2
"951055",951054,9.5007543274442,-1.92257645477439,912,0.1575,2.40166666666667,2
"952496",952495,18.8123395882493,-3.07692313057628,982,0.39,2.40166666666667,2
"954173",954172,3.91693961327938,-6.29652296000885,944,0.01875,2.40166666666667,2
"955614",955613,-14.6819925314165,0.51218306827304,854,0.445,2.40166666666667,0
"957055",957054,6.13571934391117,11.91085121194,948,0.07375,2.40166666666667,2
"958496",958495,9.02367731738362,-4.10254367889499,1038,0.14625,2.40166666666667,2
"960173",960172,6.38202584262383,-2.14404366860874,972,0.08,2.40166666666667,2
"961614",961613,-6.69880267350447,3.1244446447898,980,0.24625,2.40166666666667,2
"963055",963054,-5.15057054999529,10.7918976654229,988,0.2075,2.40166666666667,2
"964496",964495,3.91514125793491,10.4350866324994,1014,0.01875,2.40166666666667,2
"966173",966172,13.0860318553561,-10.9500013710744,1000,0.2475,2.40166666666667,2
"967614",967613,-14.8301332090161,6.87025193309954,994,0.44875,2.40166666666667,0
"969055",969054,-5.3491417398856,4.86266388550507,982,0.2125,2.40166666666667,2
"970496",970495,15.3987499554608,17.5809342105459,1020,0.305,2.40166666666667,2
"972173",972172,11.0895748593403,-7.96521450590709,952,0.1975,2.40166666666667,2
"973614",973613,-9.47380909018887,6.07782080896787,936,0.315,2.40166666666667,2
"975055",975054,-9.51121764502666,-7.44047002515676,1036,0.31625,2.40166666666667,2
"976496",976495,10.6399155218729,15.0210736600298,982,0.18625,2.40166666666667,2
"978173",978172,15.6453009216595,-3.55285876893784,868,0.31125,2.40166666666667,2
"979614",979613,-17.2920354630719,0.293234798211272,968,0.51,2.40166666666667,0
"981055",981054,-6.61710776245498,-5.15452182644746,942,0.24375,2.40166666666667,2
"982496",982495,9.14243440946309,8.35532807270022,928,0.14875,2.40166666666667,2
"984173",984172,26.7315350261867,-2.57368324865191,1056,0.5875,2.40166666666667,1
"985614",985613,-5.34835607180441,-1.55989163536848,872,0.2125,2.40166666666667,2
"987055",987054,-0.63512390400951,-10.9936972846105,902,0.095,2.40166666666667,2
"988496",988495,15.9725519428485,6.36543693906293,920,0.31875,2.40166666666667,2
"990173",990172,18.310001647119,3.61827481928779,916,0.3775,2.40166666666667,2
"991614",991613,-6.99921934883769,-7.55812603781995,1046,0.25375,2.40166666666667,2
"993055",993054,5.2604187114691,-3.5853698666068,976,0.0525,2.40166666666667,2
"994496",994495,2.68793162281924,-5.04542877715464,966,0.0125,2.40166666666667,2
"996173",996172,23.5824271933791,0.116341480208565,1018,0.50875,2.40166666666667,1
"997614",997613,-6.86328618461649,-8.60516865065214,982,0.25,2.40166666666667,2
"999055",999054,5.51134849189203,1.55448727476844,980,0.05875,2.40166666666667,2
"1000496",1000495,5.68647644264567,11.7133990558819,928,0.0625,2.40166666666667,2
"1002173",1002172,22.6822079716354,-8.27643555376397,982,0.48625,2.40166666666667,1
"1003614",1003613,-14.8407412915249,0.795333704193654,982,0.44875,2.40166666666667,0
"1005055",1005054,11.9957738213074,0.0263914969769532,950,0.22,2.40166666666667,2
"1006496",1006495,-4.09009682923455,1.55413011241237,952,0.18125,2.40166666666667,2
"1008173",1008172,18.2721909210344,-9.11515942947693,958,0.37625,2.40166666666667,2
"1009614",1009613,-9.1248834547902,5.6281782979493,970,0.30625,2.40166666666667,2
"1011055",1011054,7.17646253594364,-0.258994619417205,870,0.1,2.40166666666667,2
"1012496",1012495,-2.10058910028622,-6.16992859507549,966,0.13125,2.40166666666667,2
"1014173",1014172,21.7786058801251,-4.22721939138849,982,0.46375,2.40166666666667,1
"1015614",1015613,3.25026281834816,8.41058841742529,852,0.0025,2.40166666666667,2
"1017055",1017054,2.06037956178879,-5.29819712965448,916,0.0275,2.40166666666667,2
"1018496",1018495,7.78962877055775,4.09898639807018,936,0.115,2.40166666666667,2
"1020173",1020172,14.0047090697283,0.10915930310709,930,0.27,2.40166666666667,2
"1021614",1021613,-3.71762587355709,5.38533342551474,816,0.17125,2.40166666666667,2
"1023055",1023054,-3.90705914535044,0.908499710479667,1026,0.17625,2.40166666666667,2
"1024496",1024495,15.953925885404,-1.87561796859737,962,0.31875,2.40166666666667,2
"1026173",1026172,10.5375417449423,11.8671707416875,1010,0.18375,2.40166666666667,2
"1027614",1027613,5.3240405963841,5.36250610704278,932,0.05375,2.40166666666667,2
"1029055",1029054,-19.8527079441384,-2.84568190092087,1002,0.57375,2.40166666666667,0
"1030496",1030495,20.4660398013093,0.464824751581435,1030,0.43125,2.40166666666667,1
"1032173",1032172,15.4022001151509,-0.883330981516811,940,0.305,2.40166666666667,2
"1033614",1033613,-7.2030784502282,10.5038287891846,976,0.25875,2.40166666666667,2
"1035055",1035054,-17.1905760645029,0.524443666987654,1032,0.5075,2.40166666666667,0
"1036496",1036495,5.23073753029371,0.0129419945660061,936,0.05125,2.40166666666667,2
"1038173",1038172,24.9769124177516,-4.52202104894637,1004,0.54375,2.40166666666667,1
"1039614",1039613,-0.192199482541396,-1.00763392840377,968,0.08375,2.40166666666667,2
"1041055",1041054,-22.4572818437839,-4.44421281570289,1090,0.63875,2.40166666666667,0
"1042496",1042495,9.19231943993451,-3.79341784313774,946,0.15,2.40166666666667,2
"1044173",1044172,23.0761281163076,-4.76609648930438,960,0.49625,2.40166666666667,1
"1045614",1045613,2.90505980517096,-2.01794278642307,958,0.00625,2.40166666666667,2
"1047055",1047054,-14.3810130782207,0.899189662449121,982,0.4375,2.40166666666667,0
"1048496",1048495,4.86855324078574,-3.42910282312396,888,0.0425,2.40166666666667,2
"1050173",1050172,23.8816606476175,0.248256681413587,1006,0.51625,2.40166666666667,1
"1051614",1051613,7.72486236282135,3.66959869123657,996,0.11375,2.40166666666667,2
"1053055",1053054,-9.23205312922173,-1.68757990967357,1018,0.30875,2.40166666666667,2
"1054496",1054495,7.77943779414962,2.33160754002944,874,0.115,2.40166666666667,2
"1056173",1056172,19.4663057403373,-4.99624632136515,1016,0.40625,2.40166666666667,1
"1057614",1057613,8.52554376666805,1.21640684640809,984,0.13375,2.40166666666667,2
"1059055",1059054,-11.5432590344111,-3.39188320265313,1012,0.36625,2.40166666666667,2
"1060496",1060495,2.37180527389498,5.1036740475044,936,0.02,2.40166666666667,2
"1062173",1062172,25.7319884511386,-7.04309054735526,1036,0.5625,2.40166666666667,1
"1063614",1063613,11.0345806165929,2.15057824326267,1008,0.19625,2.40166666666667,2
"1065055",1065054,-3.66084590331062,-0.371979735920961,968,0.17,2.40166666666667,2
"1066496",1066495,0.100504094958287,2.05777981326178,864,0.07625,2.40166666666667,2
"1068173",1068172,26.0315857286593,1.84993852405071,1044,0.57,2.40166666666667,1
"1069614",1069613,9.79613564485782,2.71278336777186,960,0.165,2.40166666666667,2
"1071055",1071054,-12.6886413307982,1.00583048078377,974,0.395,2.40166666666667,2
"1072496",1072495,3.19868255889589,7.69413993481266,932,0.00125,2.40166666666667,2
"1074173",1074172,17.7023610802282,-4.11224962842395,926,0.3625,2.40166666666667,2
"1075614",1075613,12.6871280995887,3.87342573709747,998,0.2375,2.40166666666667,2
"1077055",1077054,-3.24863267663132,-2.75576162630458,1016,0.16,2.40166666666667,2
"1078496",1078495,2.30148453655444,6.1224096120277,896,0.02125,2.40166666666667,2
"1080173",1080172,16.546500947582,0.542333745960508,950,0.33375,2.40166666666667,2
"1081614",1081613,1.9169110505688,10.145887290592,960,0.03125,2.40166666666667,2
"1083055",1083054,4.77772503399289,-5.29066962260392,900,0.04,2.40166666666667,2
"1084496",1084495,7.26075705678988,0.497579760676464,982,0.1025,2.40166666666667,2
"1086173",1086172,6.22673895939077,-2.10547444408657,880,0.07625,2.40166666666667,2
"1087614",1087613,10.0898828610598,11.2134712509031,918,0.1725,2.40166666666667,2
"1089055",1089054,5.12042158406489,-7.55534912689685,930,0.04875,2.40166666666667,2
"1090496",1090495,0.181846917884187,-4.17859113233047,1002,0.07375,2.40166666666667,2
"1092173",1092172,4.97194976916119,-4.17473995117396,1004,0.045,2.40166666666667,2
"1093614",1093613,-3.59775183929224,8.73166716906432,938,0.16875,2.40166666666667,2
"1095055",1095054,5.57952322967686,-9.37934321361461,920,0.06,2.40166666666667,2
"1096496",1096495,1.94351241238806,-4.27856173094359,986,0.03,2.40166666666667,2
"1098173",1098172,-0.385867077547272,5.65392893755714,946,0.08875,2.40166666666667,2
"1099614",1099613,4.81896831813789,18.1764530765835,982,0.04125,2.40166666666667,2
"1101055",1101054,-0.134547650109393,-10.6422175931154,972,0.0825,2.40166666666667,2
"1102496",1102495,2.31180159274644,-7.88177871519941,966,0.02125,2.40166666666667,2
"1104173",1104172,4.92550396123316,3.5010709859575,942,0.04375,2.40166666666667,2
"1105614",1105613,-0.850392661263108,15.930677052639,968,0.1,2.40166666666667,2
"1107055",1107054,-14.2673756197315,-8.62449412387617,1002,0.435,2.40166666666667,0
"1108496",1108495,-2.3740899128192,-5.57343289714298,980,0.1375,2.40166666666667,2
"1110173",1110172,-3.91281235141112,7.67459828556402,1002,0.17625,2.40166666666667,2
"1111614",1111613,-1.29740914942167,13.7911699167231,944,0.11125,2.40166666666667,2
"1113055",1113054,-5.29035082449421,-7.11043691209298,1000,0.21125,2.40166666666667,2
"1114496",1114495,-1.36376438851126,-6.27704176972106,952,0.1125,2.40166666666667,2
"1116173",1116172,-16.4018748840483,4.5029599686385,1000,0.4875,2.40166666666667,0
"1117614",1117613,1.17038199085316,6.79185179173691,946,0.05,2.40166666666667,2
"1119055",1119054,-8.22308177950076,-6.40732370582833,940,0.28375,2.40166666666667,2
"1120496",1120495,7.2091887677572,-8.60358178398842,1030,0.10125,2.40166666666667,2
"1122173",1122172,-14.4446527505647,-1.20296981384274,992,0.43875,2.40166666666667,0
"1123614",1123613,3.60836256561201,7.76330414675182,866,0.01125,2.40166666666667,2
"1125055",1125054,-0.555743592312319,-1.25430315406484,954,0.0925,2.40166666666667,2
"1126496",1126495,12.8785234229681,4.57769335934623,954,0.2425,2.40166666666667,2
"1128173",1128172,1.41106478843385,-8.57829587370116,900,0.04375,2.40166666666667,2
"1129614",1129613,-7.50759760363542,5.58921071026843,1044,0.26625,2.40166666666667,2
"1131055",1131054,1.20364202217187,13.2705415423637,918,0.04875,2.40166666666667,2
"1132496",1132495,11.9802733384959,-0.991008428520373,948,0.22,2.40166666666667,2
"1134173",1134172,6.338087805496,-10.0816759524084,996,0.07875,2.40166666666667,2
"1135614",1135613,-11.1843148936693,-3.50983193959103,920,0.3575,2.40166666666667,2
"1137055",1137054,7.46930472791873,3.11029261084068,976,0.1075,2.40166666666667,2
"1138496",1138495,3.70587069719009,-9.89524485532461,908,0.01375,2.40166666666667,2
"1140173",1140172,13.5498301731801,-11.7765424652024,1008,0.25875,2.40166666666667,2
"1141614",1141613,-9.2247359424248,-2.83168253811684,944,0.30875,2.40166666666667,2
"1143055",1143054,11.48867793488,0.437689326968865,888,0.2075,2.40166666666667,2
"1144496",1144495,-5.16187602907818,-7.1142768610968,1030,0.2075,2.40166666666667,2
"1146173",1146172,25.0350692429029,-10.4203050756531,1036,0.545,2.40166666666667,1
"1147614",1147613,-5.77635551468769,7.47580277948793,896,0.2225,2.40166666666667,2
"1149055",1149054,8.88114747183885,-7.81975891303176,842,0.1425,2.40166666666667,2
"1150496",1150495,7.77995879319957,-5.47517740175722,930,0.115,2.40166666666667,2
"1152173",1152172,25.0322924813447,-1.90271010306512,1044,0.545,2.40166666666667,1
"1153614",1153613,-5.3554156469925,7.92098399280905,910,0.2125,2.40166666666667,2
"1155055",1155054,-0.0975491236658653,-17.0492881238815,976,0.08125,2.40166666666667,2
"1156496",1156495,3.27184358453846,-6.7772222152315,1024,0.0025,2.40166666666667,2
"1158173",1158172,20.3724114415433,-8.78117565269698,1036,0.42875,2.40166666666667,1
"1159614",1159613,3.06614311389504,7.93802451676272,978,0.0025,2.40166666666667,2
"1161055",1161054,1.11402264117819,-10.9977757984314,982,0.05125,2.40166666666667,2
"1162496",1162495,-15.8771129297569,-5.55193024282959,1076,0.475,2.40166666666667,0
"1164173",1164172,14.4505063725169,-8.41869327389207,950,0.28125,2.40166666666667,2
"1165614",1165613,6.4606282406405,8.18655714682281,1006,0.0825,2.40166666666667,2
"1167055",1167054,2.82069931997324,-11.7712843329842,968,0.00875,2.40166666666667,2
"1168496",1168495,-15.981584814828,-6.27517675817449,1022,0.4775,2.40166666666667,0
"1170173",1170172,17.0030755244572,6.26514939079659,936,0.345,2.40166666666667,2
"1171614",1171613,-8.37073447232666,2.27326791122315,966,0.2875,2.40166666666667,2
"1173055",1173054,-1.72915889826446,-8.56216953193518,984,0.1225,2.40166666666667,2
"1174496",1174495,-7.71140889090581,1.80352466349332,962,0.27125,2.40166666666667,2
"1176173",1176172,20.0604637295705,11.6470220776435,958,0.42125,2.40166666666667,1
"1177614",1177613,-18.5425127208503,-1.3626487041147,1014,0.54125,2.40166666666667,0
"1179055",1179054,7.84513584525639,-13.3284821801585,946,0.11625,2.40166666666667,2
"1180496",1180495,-4.55265605494845,1.69248918795952,876,0.1925,2.40166666666667,2
"1182173",1182172,24.7250021799507,5.81636422738546,1032,0.5375,2.40166666666667,1
"1183614",1183613,-18.3479387844703,-6.10123739180006,1062,0.53625,2.40166666666667,0
"1185055",1185054,12.4906160939233,-0.519863319172006,912,0.2325,2.40166666666667,2
"1186496",1186495,-3.85646479710375,4.49339180370177,918,0.175,2.40166666666667,2
"1188173",1188172,3.71491530178735,-8.04855719028294,976,0.01375,2.40166666666667,2
"1189614",1189613,-14.9301894420291,-7.4388841904568,986,0.45125,2.40166666666667,0
"1191055",1191054,27.7387108985378,-3.91207930846922,1102,0.6125,2.40166666666667,1
"1192496",1192495,-16.7438764523338,-5.00625065438217,974,0.49625,2.40166666666667,0
"1194173",1194172,9.541263459076,-0.0286612316430321,956,0.15875,2.40166666666667,2
"1195614",1195613,-15.3388564713865,-1.99069750108144,992,0.46125,2.40166666666667,0
"1197055",1197054,15.8176857098199,0.935571118840647,980,0.315,2.40166666666667,2
"1198496",1198495,-16.7012079275656,2.05790177649973,1020,0.495,2.40166666666667,0
"177",176,-15.4366313969696,3.57587418546869,994,0.46375,2.41333333333333,0
"1618",1617,29.2943863698453,3.8891268265462,1060,0.65125,2.41333333333333,1
"3059",3058,26.2857082068322,4.88496434340849,1052,0.57625,2.41333333333333,1
"4500",4499,5.65683447365662,-11.7931868392751,916,0.0625,2.41333333333333,2
"6177",6176,-11.4924994095519,-3.03048422374696,962,0.365,2.41333333333333,2
"7618",7617,24.3324784432247,-4.09036915269499,950,0.5275,2.41333333333333,1
"9059",9058,26.8913499805768,1.78228549740627,1012,0.59125,2.41333333333333,1
"10500",10499,12.172841722222,-3.53602464875149,954,0.225,2.41333333333333,2
"12177",12176,-19.3678013336494,-2.72347508175493,1084,0.56125,2.41333333333333,0
"13618",13617,20.2236490271041,-3.69993524195082,986,0.425,2.41333333333333,1
"15059",15058,26.5381940830646,-2.4500150706538,1032,0.5825,2.41333333333333,1
"16500",16499,10.335325611623,-5.53949317306722,914,0.17875,2.41333333333333,2
"18177",18176,-10.6726853724483,4.72145994281564,990,0.345,2.41333333333333,2
"19618",19617,15.1090487706828,0.505340083145894,906,0.2975,2.41333333333333,2
"21059",21058,23.9928045351572,-3.09359651023731,1048,0.51875,2.41333333333333,1
"22500",22499,10.9860500578924,-14.1854159373668,986,0.195,2.41333333333333,2
"24177",24176,2.16192254655038,6.71554240541561,898,0.025,2.41333333333333,2
"25618",25617,14.0526591601317,-5.92398687591484,924,0.27125,2.41333333333333,2
"27059",27058,13.1153142395646,-3.39981477517511,994,0.2475,2.41333333333333,2
"28500",28499,1.76221243945371,-10.764248625862,1038,0.035,2.41333333333333,2
"30177",30176,7.27778074396414,4.00101167256265,934,0.1025,2.41333333333333,2
"31618",31617,13.9994894684504,-3.92841551373545,940,0.27,2.41333333333333,2
"33059",33058,3.53964075837097,-8.02840301353377,954,0.00875,2.41333333333333,2
"34500",34499,-2.85299367363609,-7.10597011135897,942,0.15,2.41333333333333,2
"36177",36176,8.23867181511738,2.94299019936334,888,0.12625,2.41333333333333,2
"37618",37617,10.3268902183112,4.87802424317382,994,0.17875,2.41333333333333,2
"39059",39058,6.12692814146124,-0.82574573643608,876,0.07375,2.41333333333333,2
"40500",40499,-5.70418110217196,-8.36948895633345,948,0.22125,2.41333333333333,2
"42177",42176,1.66299933876994,9.35314104957472,972,0.0375,2.41333333333333,2
"43618",43617,4.36745914103933,-1.81857836984892,920,0.03,2.41333333333333,2
"45059",45058,5.32575471394701,-0.321578499314214,846,0.05375,2.41333333333333,2
"46500",46499,-14.1811439026032,-0.127778221849243,1014,0.4325,2.41333333333333,0
"48177",48176,5.31662567250575,7.76798473002675,1008,0.05375,2.41333333333333,2
"49618",49617,4.51709999650612,-1.01141389760169,914,0.03375,2.41333333333333,2
"51059",51058,12.6057426054972,0.549574466832823,944,0.235,2.41333333333333,2
"52500",52499,-5.1579903126382,5.41791333412859,1036,0.2075,2.41333333333333,2
"54177",54176,6.46838595767867,15.5807297338251,974,0.0825,2.41333333333333,2
"55618",55617,3.66296277525302,4.55551297680119,874,0.0125,2.41333333333333,2
"57059",57058,3.31015665315982,4.41757512185833,950,0.00375,2.41333333333333,2
"58500",58499,-10.0641262353167,4.89157009445444,1068,0.33,2.41333333333333,2
"60177",60176,12.1812258495509,10.6574838726051,990,0.225,2.41333333333333,2
"61618",61617,4.37061429341381,3.60716136755933,964,0.03,2.41333333333333,2
"63059",63058,4.2650740034736,12.3075461516561,932,0.0275,2.41333333333333,2
"64500",64499,-16.9862713513918,-4.48991374367751,1018,0.5025,2.41333333333333,0
"66177",66176,17.8573607199499,7.254781889537,948,0.36625,2.41333333333333,2
"67618",67617,11.3408842238583,-7.10197639103087,884,0.20375,2.41333333333333,2
"69059",69058,-0.10098341334711,11.3851095912151,910,0.08125,2.41333333333333,2
"70500",70499,-14.53889246105,-4.22886201132198,998,0.44125,2.41333333333333,0
"72177",72176,14.3649235013103,5.39443517380759,950,0.27875,2.41333333333333,2
"73618",73617,17.1166000177377,-6.48289417510381,982,0.3475,2.41333333333333,2
"75059",75058,0.208633433454983,11.180687593024,974,0.07375,2.41333333333333,2
"76500",76499,-11.1277650300126,-4.25409713456763,974,0.35625,2.41333333333333,2
"78177",78176,23.231307718552,-0.411645626894325,972,0.5,2.41333333333333,1
"79618",79617,13.7546861583772,-1.4956743396949,1030,0.26375,2.41333333333333,2
"81059",81058,0.662117692104687,12.419551212099,888,0.0625,2.41333333333333,2
"82500",82499,-9.93245770969465,-0.0451092050764585,938,0.32625,2.41333333333333,2
"84177",84176,23.1769934160464,0.362481605569633,958,0.49875,2.41333333333333,1
"85618",85617,9.39505855485861,-8.63533886529994,972,0.155,2.41333333333333,2
"87059",87058,-0.744743253281133,15.2577861703753,970,0.0975,2.41333333333333,2
"88500",88499,-11.6839731283277,-5.11756598950133,1004,0.37,2.41333333333333,2
"90177",90176,18.6271570203688,-6.36056793707988,1060,0.385,2.41333333333333,2
"91618",91617,5.48496723729489,-5.28999090456425,968,0.0575,2.41333333333333,2
"93059",93058,-7.26962882891354,9.43007610899063,932,0.26,2.41333333333333,2
"94500",94499,4.12877980179933,-3.27081980174928,980,0.02375,2.41333333333333,2
"96177",96176,17.683335431364,3.21826615845354,952,0.36125,2.41333333333333,2
"97618",97617,7.48883590767856,-0.961073712482789,978,0.1075,2.41333333333333,2
"99059",99058,-21.0039167017578,3.7710031356219,1044,0.6025,2.41333333333333,0
"100500",100499,8.14522334237424,2.88221482581952,818,0.12375,2.41333333333333,2
"102177",102176,9.85658495675321,-1.64693046691926,908,0.16625,2.41333333333333,2
"103618",103617,3.48071381670254,-5.29970966800233,978,0.0075,2.41333333333333,2
"105059",105058,-21.7615607135986,0.226452877571262,998,0.62125,2.41333333333333,0
"106500",106499,10.7982854903082,-2.81576844689782,968,0.19,2.41333333333333,2
"108177",108176,10.3078521563516,0.557591136911931,956,0.1775,2.41333333333333,2
"109618",109617,0.591972482751136,-10.7696201071099,926,0.06375,2.41333333333333,2
"111059",111058,-12.791605246664,-0.801450094174605,1044,0.3975,2.41333333333333,2
"112500",112499,-0.329927007464465,9.26695367663058,894,0.0875,2.41333333333333,2
"114177",114176,1.87479640461183,-2.86214234404892,952,0.0325,2.41333333333333,2
"115618",115617,-4.80400183638644,-5.6060424208307,942,0.19875,2.41333333333333,2
"117059",117058,-9.88048218139523,-3.67305510673597,994,0.325,2.41333333333333,2
"118500",118499,3.61553843709136,0.938550436362136,986,0.01125,2.41333333333333,2
"120177",120176,8.69741557069782,4.46341013189613,1016,0.1375,2.41333333333333,2
"121618",121617,-1.39272718991119,8.95050372754246,1000,0.11375,2.41333333333333,2
"123059",123058,-13.6005184250469,-2.45710042662854,1006,0.4175,2.41333333333333,0
"124500",124499,2.55521314643558,1.12218113313455,962,0.015,2.41333333333333,2
"126177",126176,8.14487721708923,12.9185286572845,1028,0.12375,2.41333333333333,2
"127618",127617,-10.2282085213433,2.15013679693047,1046,0.33375,2.41333333333333,2
"129059",129058,-16.0464860414793,-2.64319470440497,960,0.47875,2.41333333333333,0
"130500",130499,20.4665934282707,1.88862006773141,966,0.43125,2.41333333333333,1
"132177",132176,11.0594536238955,8.410703001174,948,0.19625,2.41333333333333,2
"133618",133617,-10.530823032371,3.69048225921641,912,0.34125,2.41333333333333,2
"135059",135058,-24.3720799662481,1.24572746563167,1058,0.68625,2.41333333333333,0
"136500",136499,10.385935575917,-5.44389777736692,856,0.18,2.41333333333333,2
"138177",138176,7.79231397333024,1.43213224281745,938,0.115,2.41333333333333,2
"139618",139617,-17.4958452700871,2.40198535046599,1034,0.515,2.41333333333333,0
"141059",141058,-19.6968358007987,-0.342474941280872,1074,0.57,2.41333333333333,0
"142500",142499,10.9317305062984,-12.2535002871878,1000,0.19375,2.41333333333333,2
"144177",144176,-1.84389412106869,4.95367227695243,830,0.125,2.41333333333333,2
"145618",145617,-17.6930593120712,-4.7967343047075,1020,0.52,2.41333333333333,0
"147059",147058,-16.744598589744,4.80873996776456,1074,0.49625,2.41333333333333,0
"148500",148499,-3.15913781659434,-2.33098374499243,844,0.1575,2.41333333333333,2
"150177",150176,0.124626694194628,-3.39808383183958,934,0.07625,2.41333333333333,2
"151618",151617,-6.70781400676463,-8.65549207990234,928,0.24625,2.41333333333333,2
"153059",153058,-4.09698498464482,2.46396188900557,964,0.18125,2.41333333333333,2
"154500",154499,-1.7374680571281,3.35894624269038,956,0.1225,2.41333333333333,2
"156177",156176,-9.77284831565143,3.77597696999964,970,0.3225,2.41333333333333,2
"157618",157617,-16.3376555742094,-4.8089776816163,914,0.48625,2.41333333333333,0
"159059",159058,-5.36480265974906,5.95956605275525,994,0.2125,2.41333333333333,2
